,khach_cmt,rating,shop_phan_hoi
64,,1,"Người bán cùng mặt hàng. Cạnh tranh không lành mạnh. Mua 1 đơn đánh giá 1* lại mua tiếp 1 đơn nữa để đánh giá tiếp 1*, khách có thể xem khách này bị shop phản hồi 2 lần."
65,,1,
66,,1,
67,,1,
68,,1,
69,,1,
70,,1,
71,Quần giúng mẫu nma đặt sz 29 lại giao sai 31😌😌shop làm ăn k để ý nên đánh giá 3 sao,3,
72,"Hàng gần giống hình 
Mỗi tội quần quá bó
Ống quần quá nhỏ 
Mọi người lên cân nhắc khi mua",3,
73,"Quần bị lỗi có nhiều vết giặc k ra, chất liệu thì ok, shop giao hàng nhanh",3,
74,Quần mỏng vừa phù hợp giá tiền. Bị chật size shop hỗ trợ đổi lại nhưng mình gửi lâu rồi chưa thấy shop nói gì. Hỏi thì shop chưa trả lời. Đợi shop đổi xong mình sẽ đánh giá lại.,3,
75,Quần như hình chất lượng giao hàng nhanh hình ảnh mang tính chất nhận xu,3,
76,"Rất mỏng . ko đúng màu. 
 160k vs chất lượng ko tố",3,
77,"Tạm ổn nhưng hơi dài , dành cho các bạn trên m7",3,
78,Chất vải chưa tốt,3,
79,"Size nhỏ nhất vẫn còn to, rộng và dài",3,
80,Gửi sai mấy mẫu,3,
81,Hơi cộc,3,
82,Hàng màu không giống hình,3,Shop cũng đã mô tả rõ ràng rằng màu sắc có thể chênh lệch chút xíu. B mua hàng rẻ thì cũng châm trc 1 tí cho vui vẻ. Tks b
83,Quá chật không mặc dc,3,
84,Ggggg,3,
85,Tạm đc,3,
86,,3,
87,,3,
88,,3,
89,,3,
90,,3,
91,,3,
92,,3,
93,,3,
94,,3,
95,,3,
96,,3,
97,,3,
98,,3,
99,,3,
100,,3,
101,,3,
102,,3,
103,,3,
104,,3,
105,,3,
106,,3,
107,,3,
108,,3,
109,,3,
110,,3,
111,,3,
112,,3,
113,"Size 28 ma rộng như size 30, vòng cạp minh đo được 37 cm",2,
114,Màu hông đẹp bằng ảnh sp,2,
115,,2,Ủa b k thấy mẫu b đặt nó rách cái lai như vậy mà b đánh giá kiểu gì thế. Mua mà k nhìn hình à b
116,Trong ảnh quần màu xám lúc nhận hàng lại màu xanh,2,Bạn nhìn sao màu này b bảo màu xanh vậy
117,Tạm ổn so với giá đó,2,Bó tay luôn... 
118,Quần xấu màu bạc,2,
119,Sản phậm tệ,2,
120,Không giống mẫu,2,
121,,2,
122,,2,
123,,2,
124,"Giao sai hàng, quần bên phải giao sai. Quần giao sai nhìn rất là dơ, rất là cũ phải nói là rất ghê luôn á. Mình có nhắn cho shop, shop kêu mình hoàn trả nhưng việc hoàn trả hàng trên shopee rất bất tiện nên mình đã k hoàn trả. Mình sẽ cho shop 1* để shop chú ý hơn trong việc chuẩn bị hàng cho khách",1,
125,Size 28 mà to hơn cả size 33 của mọi người :)))))))))))))))))))),1,Nếu đúng là ng mua thì k đánh giá kiểu phá như vậy. 28 gì mà to hơn 33. Chắc chắn là lập nick đi phá shop royy. Liên hệ thì k hề trả lời.
126,Hàng mua 1 đường giao một nẻo :))) lần sau kh dám ghé lần 2 nha shop . Goodbye,1,"Đánh giá mang ý nghĩa dìm hàng nhiều hơn, ứng xử văn minh đánh giá 1 con người khác. Mặc dù hết mình với ngàn người nhưng k thể k bỏ xót được 1 vài ng"
127,"Shop giao sai mẫu quần nhé ko mặc đc nhưng vẫn nhận mà shop còn thích đôi co ,  giao hang nhanh nên 2 sao thoi , mua về làm rẻ lau tạm cx đc mn ơi :))",1,"Nhờ b up kèm mẫu cho khách xem đối chứng, 1 chiếc quần giá k tới 120k ship tận giường qua trao đổi shop thấy đã giao đúng mẫu đúng size. Chỉ 1 câu k thích muốn đánh giá sao thì đánh giá, lấy làm giẻ lau??? thì đã đủ hiểu khách ntn rồi. Nói được làm được nhớ."
128,Quần vải thì mỏng. Màu thì bị lem. Em đặt zise 32 mà cứ ngỡ như 29 ko á. Yêu cầu đổi hàng thì cũng ko đc luôn. Quá tệ,1,"B không trả đc thì b muốn nói sao nói thôi chứ quần jean mà b bảo mỏng thì cũng xin thua, size 32 mà bảo như 29 thì càng lất cất 🤣 b nói muốn đổi trả shop đã bảo b bấm hoàn hàng dùm b k làm theo, hàng b cũng k chịu gửi lại shop đổi gì cho b đc mà đổi."
129,"Đừng nên mua, đặt quần này shop giao quần khác làm ăn dị là chết rồi",1,Nv gói nhầm mã sp thôi. Shop cho ng lấy lại hàng lại đổi còn k chịu nữa 😌 mua hàng dị là chết rồi.
130,Quá tệ cho một sản phẩm. Đây quần bị dính thuốc tẩy trắng xoá cả một vùng mà vẫn để vậy giao cho khách hàng. Tua quần quá xấu xấu thậm tệ. Khuyên mn đừng nên mua để rồi phải hối hận,1,"Hàng lỗi thì báo shop đổi nha, mua ở shopee thì k mất phí, chứ còn mà nói kiểu như bạn chắc mấy ngàn quần shop đã bán đều xấu thậm tệ vậy hả 🤣🤣 nhìn kiểu đánh giá là biết con nít rồi"
131,Có vẻ shop bán dk nhiều nên cách nói chuyện cũng bán đi đâu rồi nhỉ. Cách nói chuyện khó ưa vl...,1,Vớt vát vài đơn now cuối năm gặp ngay quả cùi bắp này 😁😁
132,"Shop bán đồ quá tệ shop ơi, bị bung chỉ, rồi còn bị  rách mà rách do sản phẩm hư chứ không phải kiểu rách người ta làm kiểu nữa. Đăng hình này mà lấy quần khác bán, khác với hình đăng. Buôn bán kì quá ",1,"b chụp sp lên giúp nhé, nói k k vậy không đc, shop sẵn sàng đổi hàng miễn phí hoặc b đổi trả thoải mái, sho..pee có trả hàng hoàn tiền mà. b k liên hệ shop giải quyết mà đi đánh giá như vậy b cũng đc lợi gì đâu, shop lh bạn rồi đó."
133,Hàng rẻ chất lượng kém.,1,"Nói kiểu ngang ngược nhỉ, mua đc giá có trăm ngàn đòi quần như giá 3,4 trăm ngàn 😏😏"
134,Nhu cc,1,
135,Giao k đúng hàng. K chịu đổi trả,1,"Bạn này y/c trả hàng hoàn tiền nhưng k chịu gửi hàng lại cho shop mà đòi hoàn tiền, muốn ăn không của ng khác k đc đâu b ơi 😏😏😏"
136,Màu k giống với thực tế.quá thất vọng,1,"Up cái ảnh so sánh khác chỗ nào lên nha, 1979 shop bán k có hàng giao khách, hơi bị đẹp đó. Màu k giống thì lấy gì bán đc hàng. Chơi xấu nó vừa thôi"
137,Giao không đúng sản phẩm,1,"B xem lại mã hàng b đặt kìa, đặt cái nào shop giao cái đó."
138,Không đúng như hình,1,"Để nghị mua hàng thì có văn minh nhé, shop luôn giao đúng mẫu và cho đổi trả vô tư. K đúng như nào thì phải có bằng nhaa nhaa"
139,,1,
140,,1,
141,,1,
142,,1,
143,,1,Tụe dưng bên giao hàng trễ cái khách cho cái shop 1 sao luôn. B đánh giá chất lượng sp chứ giao hàng là bên vận chuyển mà.
144,"Mang 1 lần là mòn đáy liền, vải k co dãn (tiền nào của ấy thôi) có điều nhanh mòn quá. Mặc đúng đc 1 lần thôi ... hình ảnh chỉ mang tính chất nhận xu",3,N7 Official rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ.
145,Quần vải kaki thô nóng nma hạn chế nhăn túi nông ổn shop nhiệt tình dùng 1 tuần sp có dấu hiệu xù nhẹ dính bụi,3,"Cảm ơn anh/chị nguyenthanh6355 vì đã mua hàng của shop.
Hi vọng anh/chị có thể cho shop ý kiến và đóng góp để việc mua hàng của mình trọn vẹn hơn ạ.
Anh chị vui lòng kiểm tra phần tin nhắn của shop nhé."
146,Qwertyuiopasdfghjklzxcvbnmqwertuuioppagalldbmkzmzm,3,N7 Official rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ.
147,"Giao hàng nhanh, chất lượng hợp giá tiền nhưng dáng quần k đẹp, k giống hình. Mất thêm 30k đi sửa lại ống 2 cái quần",3,N7 Official rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ.
148,Vải k đẹp https://shopee.vn/product/389909406/6179573743?smtt=0.1035515-1644076174.9,3,N7 Official rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ.
149,"Đã nhận được sản phẩm rồi nhé. Màu kh giống hình lắm ,vải này mình k thích kiểu ni lông sao á",3,N7 Official rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ.
150,Màu quần trông tối hơn trong hình nhợ 🥲🥲😅😅😅😅🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲,3,N7 Official rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ.
151,Quần nhìn chán thật sự 😕  sẽ ko có lần sau mik mua quần ở đây………..,3,N7 Official rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ.
152,"Quần đẹp lắm nha mọi người. 
Dày dặn tỉ mỉ nhưng mình mặc nhìn phèn với xấu quá nên cho shop 3 sao thôi 😢",3,Shop rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ.
153,"1m8 mặc ngắn nhé mn, chất liệu phù hợp với giá tiền. ...mmmmm..",3,Shop rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ. Cảm ơn bạn đã ủng hộ shop <3
154,Quần cũng tạm. M73 size XL vừa nha mn. Nhưng có vẻ ống quần hơi rộng( so với mình ). Màu đậm hơn ảnh.  Có chút chỉ thừa k ưng lắmmmm. Tóm lại cân nhắc nha mn.,3,
155,"quần này k hợp với việc nhảy nhót hay vận động vì nó k co giãn và khó với việc đứng lên ngồi xuống nữa, m6 như mình phải xắn ống quần lên 2 lần mới đc như ảnh và phần đũng quần cực kì rộng luôn, kéo hết dây mà vẫn còn thừa 1 mảng bụng",3,"Shop rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng đều được shop đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ. 
Cảm ơn bạn đã ủng hộ shop <3"
156,Giao hàng nhanh. Chất vải thì có vẻ k mát và k thực sự tốt lắm nên chỉ cho 3 sao.,3,"Shop rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng đều được shop đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ. 
Cảm ơn bạn đã ủng hộ shop <3"
157,"Giao hàng nhanh
Giá cả hợp lý
Shop phục vụ tốt
Đóng gói cẩn thận
Chất liệu không ưng lắm",3,"Shop rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng đều được shop đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ. 
Cảm ơn bạn đã ủng hộ shop <3"
158,Chất liệu ko đc đẹp lắm mặc kì kì kiểu gì ý nói chung muốn trả lại hàng,3,"Shop rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng đều được shop đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ. 
Cảm ơn bạn đã ủng hộ shop <3"
159,Vải hơi thô tí cx tạm đc ko như hình nxksjskksjakajammmKzzkkkkkk,3,Shop rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ. Cảm ơn bạn đã ủng hộ shop <3
160,Mua quần màu đen nhìn như quần mưa màu be thì rõ đẹp hối hận khi mua màu đen nhìn kh giống trong hình mấy,3,N7 Official rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ.
161,Chất ok dày dặn nhưng cứ bóng lộn lên í mặc vào quê lắm luôn ko mua chụp ảnh ko nhìn rõ chứ thực nó bóng lắm í,3,"Shop rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng đều được shop đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ. 
Cảm ơn bạn đã ủng hộ shop <3"
162,Màu ở ngoài đậm hơn phối đồ hơi khóbhjjjbbvvvvhhjjjbbgggggg,3,"Shop rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng đều được shop đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ. 
Cảm ơn bạn đã ủng hộ shop <3"
163,"Hơi bóng , giặt 1 lần bị xù ..😓😥😰 skan snsj akan dnaa nsnjs ána s",3,"Dạ trước tiên, bạn cho N7 Official xin lỗi về trải nghiệm chưa tốt về sản phẩm ạ. Bên shop có liên hệ và hỗ trợ về tình trạng đơn hàng và bảo hành cho mình đó ạ, mong bạn sớm phản hồi shop ạ. 
Shop sẽ cố gắng tiếp thu ý kiến và thay đổi để có một trải nghiệm tốt nhất đến khách hàng ạ. 
Mong bạn vẫn sẽ tiếp tục đồng hành cùng N7 ạ!"
164,"Không như vải màu be, vải bày kiểu xaausu hơn nhiều ...........",3,N7 Official rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ.
165,"Quần bình thường, ngắn nên cân nhắc .....................",3,N7 Official rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ.
166,"Hình ảnh chỉ mang tính chất minh họa.
Nói chung là hơi thất vọng về sản phẩm.",3,N7 Official rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ.
167,"Nhìn không giống hình cho lắm, chất kaki dùng thích cũng dễ nị phai màu. Tạm ổn",3,Shop rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ. Cảm ơn bạn đã ủng hộ shop <3
168,"Giao hàng nhanh, 4 ngày đã có hàng rồi. Vải mỏng, xấu, không như mong đợi.",3,Shop rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ. Cảm ơn bạn đã ủng hộ shop <3
169,Mặc được 2 ngày thì sờn vải. Ống rộng nhưng lại ngắn,3,N7 Official rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ.
170,Mình nữ 1m61 mặc sz M vừa. Nhưng mặc 3 lần thấy quần đang bị sờn,3,Shop rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ.
171,Nhiều chỉ thừa vải hơi mỏng mua 1 lần cho biết thôi chứ ko mua lại lần nữa,3,"Shop rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng đều được shop đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ. 
Cảm ơn bạn đã ủng hộ shop <3"
172,Mặc lên khá đẹp nhưng mà bị suất chỉ 🥱,3,N7 Official rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ.
173,Quần vải dày mền ok nhưng quần bị dơ mặc dù còn tem.,3,Shop rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ. Cảm ơn bạn đã ủng hộ shop <3
174,"Chất hơi mềm mặc giống quần thể thao hơn , tưởng chất cứng như trong hình , giao hàng nhanh , đóng gói cẩn thận..",3,"Shop rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng đều được shop đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ. 
Cảm ơn bạn đã ủng hộ shop <3"
175,Vải mỏng,3,N7 Official rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ.
176,"Quần ngắn ống lại to không giống như trong ảnh
Mặc chán........",3,"Cảm ơn anh/chị bạn vì đã mua hàng và ủng hộ shop.
Chúc anh/chị có nhiều sức khỏe và may mắn ạ <3
Hi vọng sớm được phục vụ anh/chị tiếp trong tương lai.
From N7 with luv <3"
177,Quần bị dài đũng nhưng thái độ của người bán rất tốt,3,N7 Official rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ.
178,"Quần đẹp, vải tốt nhưng cái mình đặt nó bị tụt chỉ một bên ống 😭",3,N7 Official rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ.
179,Mik mua quần này 2 lần r mà lần này giao về khác vs những cái trước cái này bị lỗi ở túi quần mang vào thì ko sao chỉ cs lúc bỏ điện thoại vào túi thì hơi chật,3,N7 Official rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ.
180,"Đây là shop bảo e đánh giá lại thì thật shop rất nhiệt tình tư vấn ,và shop cx có đổi hàng cho e, nhưng quân về vẫn bị xù lông ngay lần mặc đầu tiên,e góp ý muốn shop xem lại chất vải ạ ,e cảm ơn",3,Shop rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ.
181,"Ống hơi rộng. Ko co giãn. Màu đẹp, giao hàng nhanh",3,Shop rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ. Cảm ơn bạn đã ủng hộ shop <3
182,Giao sai hàng từ quần dài thành quần đùi hoàn hàng ko thấy ai đến lấy hơi thất vọng xíu,3,"N7 xin lỗi bạn nhiều về sai sót giữa 2 sản phẩm ạ. Shop có liên hệ báo đổi ạ nhưng mình muốn trả hàng xong lại rút yêu cầu trả hàng ạ. Shop có liên hệ lại bạn rồi ạ nếu mình muốn đổi hay trả bạn báo lại shop ạ, Cảm ơn bạn nhiều!"
183,Chân ngắn mặc thì đẹp còn chân dài thì chắc ko mặc dc đâu,3,Shop rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ. Cảm ơn bạn đã ủng hộ shop <3
184,"Thật sự thì lần đầu mua ở shop quá chán, mua 3 cái quần 2 cái ống suông, 1 baggy, quần jeans thì ống quá ngắn form quá xấu lại còn ngắn chưa chạm tới mắt cá chân",3,"Shop rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng đều được shop đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ. 
Cảm ơn bạn đã ủng hộ shop <3"
185,"Quần thì tạm ổn, nhưng không biết đính nhầm size không mà size M rộng như vậy @@ chưa bao giờ mua đồ mà size còn không vừa nữa ._.",3,"Shop rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng đều được shop đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ. 
Cảm ơn bạn đã ủng hộ shop <3"
186,"Lần đầu mình mặc nguyên 1 ngày đi ra ngoài. Về đến nhà mới biết bị rách đũng, ngại k để đâu cho hết. Dịch vụ shop ổn nhưng chất vải và đường may k ổn tí nào.",3,"Shop rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng đều được shop đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ. 
Cảm ơn bạn đã ủng hộ shop <3"
187,Giao hàng lâu nhưng bù lại sản phẩm chất lượng và khá hài lòng,3,"Shop rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng đều được shop đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ. 
Cảm ơn bạn đã ủng hộ shop <3"
188,Có bị xù lông nha,3,N7 Official rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ.
189,"Form đẹp, giặt vài lần sẽ bị bung chỉ",3,N7 Official rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. Mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. Shop đã nhắn tin cho bạn. Mong bạn sớm phản hồi shop ạ.
